code;description;unit;unitPrice
96636;TUBO, PPR, DN 25, CLASSE PN 25 INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_08/2022;M;38,37
96644;TUBO, PPR, DN 25, CLASSE PN 20,  INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_08/2022;M;20,27
96645;TUBO, PPR, DN 32, CLASSE PN 12,  INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_08/2022;M;17,89
96646;TUBO, PPR, DN 40, CLASSE PN 12,  INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_08/2022;M;22,01
96647;TUBO, PPR, DN 25, CLASSE PN 25,  INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_08/2022;M;22,05
96648;TUBO, PPR, DN 32, CLASSE PN 25,  INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_08/2022;M;27,36
96649;TUBO, PPR, DN 40, CLASSE PN 25,  INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_08/2022;M;36,41
96668;TUBO, PPR, DN 25, CLASSE PN 20,  INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_08/2022;M;16,06
96669;TUBO, PPR, DN 32, CLASSE PN 12,  INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_08/2022;M;15,65
96670;TUBO, PPR, DN 40, CLASSE PN 12,  INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_08/2022;M;20,39
96671;TUBO, PPR, DN 50, CLASSE PN 12,  INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_08/2022;M;31,02
96672;TUBO, PPR, DN 63, CLASSE PN 12,  INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_08/2022;M;47,48
96673;TUBO, PPR, DN 75, CLASSE PN 12,  INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_08/2022;M;59,95
96674;TUBO, PPR, DN 90, CLASSE PN 12,  INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_08/2022;M;97,34
96675;TUBO, PPR, DN 110, CLASSE PN 12,  INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_08/2022;M;141,8
96676;TUBO, PPR, DN 25, CLASSE PN 25,  INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_08/2022;M;20,13
96677;TUBO, PPR, DN 32, CLASSE PN 25,  INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_08/2022;M;26,28
96678;TUBO, PPR, DN 40, CLASSE PN 25,  INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_08/2022;M;36,28
96679;TUBO, PPR, DN 50, CLASSE PN 25,  INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_08/2022;M;54,29
96680;TUBO, PPR, DN 63, CLASSE PN 25,  INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_08/2022;M;90,19
96681;TUBO, PPR, DN 75, CLASSE PN 25,  INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_08/2022;M;121,59
96682;TUBO, PPR, DN 90, CLASSE PN 25,  INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_08/2022;M;201,24
96683;TUBO, PPR, DN 110, CLASSE PN 25,  INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_08/2022;M;276,47
96718;TUBO, PPR, DN 20, CLASSE PN 20,  INSTALADO EM RESERVAÇÃO DE ÁGUA DE EDIFICAÇÃO QUE POSSUA RESERVATÓRIO DE FIBRA/FIBROCIMENTO  FORNECIMENTO E INSTALAÇÃO. AF_06/2016;M;9,48
96719;TUBO, PPR, DN 25, CLASSE PN 20,  INSTALADO EM RESERVAÇÃO DE ÁGUA DE EDIFICAÇÃO QUE POSSUA RESERVATÓRIO DE FIBRA/FIBROCIMENTO  FORNECIMENTO E INSTALAÇÃO. AF_06/2016;M;18
96720;TUBO, PPR, DN 32, CLASSE PN 12,  INSTALADO EM RESERVAÇÃO DE ÁGUA DE EDIFICAÇÃO QUE POSSUA RESERVATÓRIO DE FIBRA/FIBROCIMENTO  FORNECIMENTO E INSTALAÇÃO. AF_06/2016;M;16,59
96721;TUBO, PPR, DN 40, CLASSE PN 12,  INSTALADO EM RESERVAÇÃO DE ÁGUA DE EDIFICAÇÃO QUE POSSUA RESERVATÓRIO DE FIBRA/FIBROCIMENTO  FORNECIMENTO E INSTALAÇÃO. AF_06/2016;M;20,13
96722;TUBO, PPR, DN 50, CLASSE PN 12,  INSTALADO EM RESERVAÇÃO DE ÁGUA DE EDIFICAÇÃO QUE POSSUA RESERVATÓRIO DE FIBRA/FIBROCIMENTO  FORNECIMENTO E INSTALAÇÃO. AF_06/2016;M;32,23
96723;TUBO, PPR, DN 63, CLASSE PN 12,  INSTALADO EM RESERVAÇÃO DE ÁGUA DE EDIFICAÇÃO QUE POSSUA RESERVATÓRIO DE FIBRA/FIBROCIMENTO  FORNECIMENTO E INSTALAÇÃO. AF_06/2016;M;46,2
96724;TUBO, PPR, DN 75, CLASSE PN 12,  INSTALADO EM RESERVAÇÃO DE ÁGUA DE EDIFICAÇÃO QUE POSSUA RESERVATÓRIO DE FIBRA/FIBROCIMENTO  FORNECIMENTO E INSTALAÇÃO. AF_06/2016;M;61,79
96725;TUBO, PPR, DN 90, CLASSE PN 12,  INSTALADO EM RESERVAÇÃO DE ÁGUA DE EDIFICAÇÃO QUE POSSUA RESERVATÓRIO DE FIBRA/FIBROCIMENTO  FORNECIMENTO E INSTALAÇÃO. AF_06/2016;M;94,53
96726;TUBO, PPR, DN 110, CLASSE PN 12,  INSTALADO EM RESERVAÇÃO DE ÁGUA DE EDIFICAÇÃO QUE POSSUA RESERVATÓRIO DE FIBRA/FIBROCIMENTO  FORNECIMENTO E INSTALAÇÃO. AF_06/2016;M;134,2
96727;TUBO, PPR, DN 20, CLASSE PN 25,  INSTALADO EM RESERVAÇÃO DE ÁGUA DE EDIFICAÇÃO QUE POSSUA RESERVATÓRIO DE FIBRA/FIBROCIMENTO  FORNECIMENTO E INSTALAÇÃO. AF_06/2016;M;16,16
96728;TUBO, PPR, DN 25, CLASSE PN 25,  INSTALADO EM RESERVAÇÃO DE ÁGUA DE EDIFICAÇÃO QUE POSSUA RESERVATÓRIO DE FIBRA/FIBROCIMENTO  FORNECIMENTO E INSTALAÇÃO. AF_06/2016;M;20,03
96729;TUBO, PPR, DN 32, CLASSE PN 25,  INSTALADO EM RESERVAÇÃO DE ÁGUA DE EDIFICAÇÃO QUE POSSUA RESERVATÓRIO DE FIBRA/FIBROCIMENTO  FORNECIMENTO E INSTALAÇÃO. AF_06/2016;M;26,26
96730;TUBO, PPR, DN 40, CLASSE PN 25,  INSTALADO EM RESERVAÇÃO DE ÁGUA DE EDIFICAÇÃO QUE POSSUA RESERVATÓRIO DE FIBRA/FIBROCIMENTO  FORNECIMENTO E INSTALAÇÃO. AF_06/2016;M;34,46
96731;TUBO, PPR, DN 50, CLASSE PN 25,  INSTALADO EM RESERVAÇÃO DE ÁGUA DE EDIFICAÇÃO QUE POSSUA RESERVATÓRIO DE FIBRA/FIBROCIMENTO  FORNECIMENTO E INSTALAÇÃO. AF_06/2016;M;53,66
96732;TUBO, PPR, DN 63, CLASSE PN 25,  INSTALADO EM RESERVAÇÃO DE ÁGUA DE EDIFICAÇÃO QUE POSSUA RESERVATÓRIO DE FIBRA/FIBROCIMENTO  FORNECIMENTO E INSTALAÇÃO. AF_06/2016;M;85,44
96733;TUBO, PPR, DN 75, CLASSE PN 25,  INSTALADO EM RESERVAÇÃO DE ÁGUA DE EDIFICAÇÃO QUE POSSUA RESERVATÓRIO DE FIBRA/FIBROCIMENTO  FORNECIMENTO E INSTALAÇÃO. AF_06/2016;M;118,43
96734;TUBO, PPR, DN 90, CLASSE PN 25,  INSTALADO EM RESERVAÇÃO DE ÁGUA DE EDIFICAÇÃO QUE POSSUA RESERVATÓRIO DE FIBRA/FIBROCIMENTO  FORNECIMENTO E INSTALAÇÃO. AF_06/2016;M;189,56
96735;TUBO, PPR, DN 110, CLASSE PN 25,  INSTALADO EM RESERVAÇÃO DE ÁGUA DE EDIFICAÇÃO QUE POSSUA RESERVATÓRIO DE FIBRA/FIBROCIMENTO  FORNECIMENTO E INSTALAÇÃO. AF_06/2016;M;250,14
96798;TUBO, PEX, MONOCAMADA, DN 16, INSTALADO EM RAMAL/SUB-RAMAL OU DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_02/2023;M;8,26
96799;TUBO, PEX, MONOCAMADA, DN 20, INSTALADO EM RAMAL/SUB-RAMAL OU DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_02/2023;M;10,58
96800;TUBO, PEX, MONOCAMADA, DN 25, INSTALADO EM RAMAL/SUB-RAMAL OU DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_02/2023;M;14,55
96801;TUBO, PEX, MONOCAMADA, DN 32, INSTALADO EM RAMAL/SUB-RAMAL OU DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_02/2023;M;22,44
97327;TUBO EM COBRE FLEXÍVEL, DN 1/4, COM ISOLAMENTO, INSTALADO EM RAMAL DE ALIMENTAÇÃO DE AR CONDICIONADO COM CONDENSADORA INDIVIDUAL   FORNECIMENTO E INSTALAÇÃO. AF_12/2015;M;24,88
97328;"TUBO EM COBRE FLEXÍVEL, DN 3/8"", COM ISOLAMENTO, INSTALADO EM RAMAL DE ALIMENTAÇÃO DE AR CONDICIONADO COM CONDENSADORA INDIVIDUAL  FORNECIMENTO E INSTALAÇÃO. AF_12/2015";M;40,52
97329;"TUBO EM COBRE FLEXÍVEL, DN 1/2"", COM ISOLAMENTO, INSTALADO EM RAMAL DE ALIMENTAÇÃO DE AR CONDICIONADO COM CONDENSADORA INDIVIDUAL  FORNECIMENTO E INSTALAÇÃO. AF_12/2015";M;52,15
97330;"TUBO EM COBRE FLEXÍVEL, DN 5/8"", COM ISOLAMENTO, INSTALADO EM RAMAL DE ALIMENTAÇÃO DE AR CONDICIONADO COM CONDENSADORA INDIVIDUAL  FORNECIMENTO E INSTALAÇÃO. AF_12/2015";M;63,94
97331;"TUBO EM COBRE FLEXÍVEL, DN 1/4"", COM ISOLAMENTO, INSTALADO EM RAMAL DE ALIMENTAÇÃO DE AR CONDICIONADO COM CONDENSADORA CENTRAL  FORNECIMENTO E INSTALAÇÃO. AF_12/2015";M;25,17
97332;"TUBO EM COBRE FLEXÍVEL, DN 3/8"", COM ISOLAMENTO, INSTALADO EM RAMAL DE ALIMENTAÇÃO DE AR CONDICIONADO COM CONDENSADORA CENTRAL  FORNECIMENTO E INSTALAÇÃO. AF_12/2015";M;40,87
97333;"TUBO EM COBRE FLEXÍVEL, DN 1/2"", COM ISOLAMENTO, INSTALADO EM RAMAL DE ALIMENTAÇÃO DE AR CONDICIONADO COM CONDENSADORA CENTRAL  FORNECIMENTO E INSTALAÇÃO. AF_12/2015";M;52,58
97334;TUBO EM COBRE FLEXÍVEL, DN 5/8, COM ISOLAMENTO, INSTALADO EM RAMAL DE ALIMENTAÇÃO DE AR CONDICIONADO COM CONDENSADORA CENTRAL   FORNECIMENTO E INSTALAÇÃO. AF_12/2015;M;64,42
97335;TUBO EM COBRE RÍGIDO, DN 22 MM, CLASSE A, SEM ISOLAMENTO, INSTALADO EM PRUMADA DE GÁS COMBUSTÍVEL - FORNECIMENTO E INSTALAÇÃO. AF_04/2022;M;79,02
97336;TUBO EM COBRE RÍGIDO, DN 28 MM, CLASSE A, SEM ISOLAMENTO, INSTALADO EM PRUMADA DE GÁS COMBUSTÍVEL - FORNECIMENTO E INSTALAÇÃO. AF_04/2022;M;100,58
97337;TUBO EM COBRE RÍGIDO, DN 35 MM, CLASSE A, SEM ISOLAMENTO, INSTALADO EM PRUMADA DE GÁS COMBUSTÍVEL - FORNECIMENTO E INSTALAÇÃO. AF_04/2022;M;151,31
97338;TUBO EM COBRE RÍGIDO, DN 42 MM, CLASSE A, SEM ISOLAMENTO, INSTALADO EM PRUMADA DE GÁS COMBUSTÍVEL - FORNECIMENTO E INSTALAÇÃO. AF_04/2022;M;182,06
97339;TUBO EM COBRE RÍGIDO, DN 54 MM, CLASSE A, SEM ISOLAMENTO, INSTALADO EM PRUMADA DE GÁS COMBUSTÍVEL - FORNECIMENTO E INSTALAÇÃO. AF_04/2022;M;196
97340;TUBO EM COBRE RÍGIDO, DN 66 MM, CLASSE A, SEM ISOLAMENTO, INSTALADO EM PRUMADA DE GÁS COMBUSTÍVEL - FORNECIMENTO E INSTALAÇÃO. AF_04/2022;M;197,08
97347;TUBO EM COBRE RÍGIDO, DN 22 MM, CLASSE I, SEM ISOLAMENTO, INSTALADO EM PRUMADA  FORNECIMENTO E INSTALAÇÃO. AF_12/2015;M;95,23
97348;TUBO EM COBRE RÍGIDO, DN 28 MM, CLASSE I, SEM ISOLAMENTO, INSTALADO EM PRUMADA  FORNECIMENTO E INSTALAÇÃO. AF_12/2015;M;131,57
97349;TUBO EM COBRE RÍGIDO, DN 35 MM, CLASSE I, SEM ISOLAMENTO, INSTALADO EM PRUMADA  FORNECIMENTO E INSTALAÇÃO. AF_12/2015;M;189,68
97350;TUBO EM COBRE RÍGIDO, DN 42 MM, CLASSE I, SEM ISOLAMENTO, INSTALADO EM PRUMADA  FORNECIMENTO E INSTALAÇÃO. AF_12/2015;M;230,3
97351;TUBO EM COBRE RÍGIDO, DN 54 MM, CLASSE I, SEM ISOLAMENTO, INSTALADO EM PRUMADA  FORNECIMENTO E INSTALAÇÃO. AF_12/2015;M;318,46
97352;TUBO EM COBRE RÍGIDO, DN 66 MM, CLASSE I, SEM ISOLAMENTO, INSTALADO EM PRUMADA  FORNECIMENTO E INSTALAÇÃO. AF_12/2015;M;412,73
97353;TUBO EM COBRE RÍGIDO, DN 15 MM, CLASSE I, SEM ISOLAMENTO, INSTALADO EM RAMAL DE DISTRIBUIÇÃO  FORNECIMENTO E INSTALAÇÃO. AF_12/2015;M;62,51
97354;TUBO EM COBRE RÍGIDO, DN 22 MM, CLASSE I, SEM ISOLAMENTO, INSTALADO EM RAMAL DE DISTRIBUIÇÃO FORNECIMENTO E INSTALAÇÃO. AF_12/2015;M;99,35
97355;TUBO EM COBRE RÍGIDO, DN 28 MM, CLASSE I, SEM ISOLAMENTO, INSTALADO EM RAMAL DE DISTRIBUIÇÃO FORNECIMENTO E INSTALAÇÃO. AF_12/2015;M;135,98
97356;TUBO EM COBRE RÍGIDO, DN 15 MM, CLASSE I, SEM ISOLAMENTO, INSTALADO EM RAMAL E SUB-RAMAL  FORNECIMENTO E INSTALAÇÃO. AF_12/2015;M;71,55
97357;TUBO EM COBRE RÍGIDO, DN 22 MM, CLASSE I, SEM ISOLAMENTO, INSTALADO EM RAMAL E SUB-RAMAL  FORNECIMENTO E INSTALAÇÃO. AF_12/2015;M;114,86
97358;TUBO EM COBRE RÍGIDO, DN 28 MM, CLASSE I, SEM ISOLAMENTO, INSTALADO EM RAMAL E SUB-RAMAL  FORNECIMENTO E INSTALAÇÃO. AF_12/2015;M;157,14
97498;"TUBO DE AÇO GALVANIZADO COM COSTURA, CLASSE MÉDIA, DN 25 (1""), CONEXÃO ROSQUEADA, INSTALADO EM REDE DE ALIMENTAÇÃO PARA HIDRANTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2020";M;46,75
97535;"TUBO DE AÇO GALVANIZADO COM COSTURA, CLASSE MÉDIA, CONEXÃO ROSQUEADA, DN 25 (1""), INSTALADO EM REDE DE ALIMENTAÇÃO PARA SPRINKLER - FORNECIMENTO E INSTALAÇÃO. AF_10/2020";M;50,87
97536;"TUBO DE AÇO GALVANIZADO COM COSTURA, CLASSE MÉDIA, CONEXÃO ROSQUEADA, DN 25 (1""), INSTALADO EM RAMAIS  E SUB-RAMAIS DE GÁS - FORNECIMENTO E INSTALAÇÃO. AF_10/2020";M;60,33
100788;"KIT CAVALETE PARA GÁS - SEM MEDIDOR OU REGULADOR - ENTRADA INDIVIDUAL PRINCIPAL, EM AÇO GALVANIZADO DN 15 E 25 MM (1/2"" E 1"") - FORNECIMENTO E INSTALAÇÃO. AF_01/2020";UN;543,21
100791;TUBO, PEX, MULTICAMADA, DN 16, INSTALADO EM IMPLANTAÇÃO DE INSTALAÇÕES DE GÁS - FORNECIMENTO E INSTALAÇÃO. AF_01/2020;M;17,44
100792;TUBO, PEX, MULTICAMADA, DN 20, INSTALADO EM IMPLANTAÇÃO DE INSTALAÇÕES DE GÁS - FORNECIMENTO E INSTALAÇÃO. AF_01/2020;M;25,59
100793;TUBO, PEX, MULTICAMADA, DN 26, INSTALADO EM IMPLANTAÇÃO DE INSTALAÇÕES DE GÁS - FORNECIMENTO E INSTALAÇÃO. AF_01/2020;M;33,97
100794;TUBO, PEX, MULTICAMADA, DN 32, INSTALADO EM IMPLANTAÇÃO DE INSTALAÇÕES DE GÁS - FORNECIMENTO E INSTALAÇÃO. AF_01/2020;M;45,84
100799;TUBO, PEX, MULTICAMADA, COM TUBO LUVA, DN 16, INSTALADO EM IMPLANTAÇÃO DE INSTALAÇÕES DE GÁS - FORNECIMENTO E INSTALAÇÃO. AF_01/2020;M;17,85
100800;TUBO, PEX, MULTICAMADA, COM TUBO LUVA, DN 20, INSTALADO EM IMPLANTAÇÃO DE INSTALAÇÕES DE GÁS - FORNECIMENTO E INSTALAÇÃO. AF_01/2020;M;26
100801;TUBO, PEX, MULTICAMADA, COM TUBO LUVA, DN 26, INSTALADO EM IMPLANTAÇÃO DE INSTALAÇÕES DE GÁS - FORNECIMENTO E INSTALAÇÃO. AF_01/2020;M;34,39
100802;TUBO, PEX, MULTICAMADA, COM TUBO LUVA, DN 32, INSTALADO EM IMPLANTAÇÃO DE INSTALAÇÕES DE GÁS - FORNECIMENTO E INSTALAÇÃO. AF_01/2020;M;46,25
100803;TUBO, PEX, MULTICAMADA, DN 16, INSTALADO EM RAMAL INTERNO DE INSTALAÇÕES DE GÁS - FORNECIMENTO E INSTALAÇÃO. AF_01/2020;M;16,58
100804;TUBO, PEX, MULTICAMADA, DN 20, INSTALADO EM RAMAL INTERNO DE INSTALAÇÕES DE GÁS - FORNECIMENTO E INSTALAÇÃO. AF_01/2020;M;24,57
100805;TUBO, PEX, MULTICAMADA, DN 26, INSTALADO EM RAMAL INTERNO DE INSTALAÇÕES DE GÁS - FORNECIMENTO E INSTALAÇÃO. AF_01/2020;M;32,76
100806;TUBO, PEX, MULTICAMADA, DN 32, INSTALADO EM RAMAL INTERNO DE INSTALAÇÕES DE GÁS - FORNECIMENTO E INSTALAÇÃO. AF_01/2020;M;44,35
100807;TUBO, PEX, MULTICAMADA, COM TUBO LUVA, DN 16, INSTALADO EM RAMAL INTERNO DE INSTALAÇÕES DE GÁS - FORNECIMENTO E INSTALAÇÃO. AF_01/2020;M;22,71
100808;TUBO, PEX, MULTICAMADA, COM TUBO LUVA, DN 20, INSTALADO EM RAMAL INTERNO DE INSTALAÇÕES DE GÁS - FORNECIMENTO E INSTALAÇÃO. AF_01/2020;M;31,76
100809;TUBO, PEX, MULTICAMADA, COM TUBO LUVA, DN 26, INSTALADO EM RAMAL INTERNO DE INSTALAÇÕES DE GÁS - FORNECIMENTO E INSTALAÇÃO. AF_01/2020;M;41,29
100810;TUBO, PEX, MULTICAMADA, COM TUBO LUVA, DN 32, INSTALADO EM RAMAL INTERNO DE INSTALAÇÕES DE GÁS - FORNECIMENTO E INSTALAÇÃO. AF_01/2020;M;54,74
101918;"TUBO DE AÇO GALVANIZADO COM COSTURA, CLASSE MÉDIA, DN 100 (4""), CONEXÃO ROSQUEADA, INSTALADO EM PRUMADAS - FORNECIMENTO E INSTALAÇÃO. AF_10/2020";M;220,02
101919;"UNIÃO, EM FERRO GALVANIZADO, 4"", CONEXÃO ROSQUEADA, INSTALADO EM PRUMADAS - FORNECIMENTO E INSTALAÇÃO. AF_10/2020";UN;334,09
101920;"LUVA, EM FERRO GALVANIZADO, 4"", CONEXÃO ROSQUEADA, INSTALADO EM PRUMADAS - FORNECIMENTO E INSTALAÇÃO. AF_10/2020";UN;160,37
101921;"LUVA DE REDUÇÃO, EM FERRO GALVANIZADO, 4"" X 2 1/2"", CONEXÃO ROSQUEADA, INSTALADO EM PRUMADAS - FORNECIMENTO E INSTALAÇÃO. AF_10/2020";UN;182,74
101922;"LUVA DE REDUÇÃO, EM FERRO GALVANIZADO, 4"" X 2"", CONEXÃO ROSQUEADA, INSTALADO EM PRUMADAS - FORNECIMENTO E INSTALAÇÃO. AF_10/2020";UN;182,74
101923;"LUVA DE REDUÇÃO, EM FERRO GALVANIZADO, 4"" X 3"", CONEXÃO ROSQUEADA, INSTALADO EM PRUMADAS - FORNECIMENTO E INSTALAÇÃO. AF_10/2020";UN;182,74
101924;"NIPLE, EM FERRO GALVANIZADO, 4"", CONEXÃO ROSQUEADA, INSTALADO EM PRUMADAS - FORNECIMENTO E INSTALAÇÃO. AF_10/2020";UN;151,01
101925;"JOELHO 90°, EM FERRO GALVANIZADO, 4"", CONEXÃO ROSQUEADA, INSTALADO EM PRUMADAS - FORNECIMENTO E INSTALAÇÃO. AF_10/2020";UN;252,13
101926;"TÊ, EM FERRO GALVANIZADO, 4"", CONEXÃO ROSQUEADA, INSTALADO EM PRUMADAS - FORNECIMENTO E INSTALAÇÃO. AF_10/2020";UN;325,22
101927;"TUBO DE AÇO GALVANIZADO COM COSTURA, CLASSE MÉDIA, DN 100 (4""), CONEXÃO ROSQUEADA, INSTALADO EM REDE DE ALIMENTAÇÃO PARA HIDRANTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2020";M;207,19
101928;"UNIÃO, EM FERRO GALVANIZADO, 4"", CONEXÃO ROSQUEADA, INSTALADO EM REDE DE ALIMENTAÇÃO PARA HIDRANTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2020";UN;339,01
101929;"LUVA, EM FERRO GALVANIZADO, 4"", CONEXÃO ROSQUEADA, INSTALADO EM REDE DE ALIMENTAÇÃO PARA HIDRANTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2020";UN;165,29
101930;"LUVA DE REDUÇÃO, EM FERRO GALVANIZADO, 4"" X 2 1/2"", CONEXÃO ROSQUEADA, INSTALADO EM REDE DE ALIMENTAÇÃO PARA HIDRANTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2020";UN;187,66
101931;"LUVA DE REDUÇÃO, EM FERRO GALVANIZADO, 4"" X 2"", CONEXÃO ROSQUEADA, INSTALADO EM REDE DE ALIMENTAÇÃO PARA HIDRANTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2020";UN;187,66
101932;"LUVA DE REDUÇÃO, EM FERRO GALVANIZADO, 4"" X 3"", CONEXÃO ROSQUEADA, INSTALADO EM REDE DE ALIMENTAÇÃO PARA HIDRANTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2020";UN;187,66
101933;"NIPLE, EM FERRO GALVANIZADO, 4"", CONEXÃO ROSQUEADA, INSTALADO EM REDE DE ALIMENTAÇÃO PARA HIDRANTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2020";UN;155,93
101934;"JOELHO 90°, EM FERRO GALVANIZADO, 4"", CONEXÃO ROSQUEADA, INSTALADO EM REDE DE ALIMENTAÇÃO PARA HIDRANTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2020";UN;259,5
101935;"TÊ, EM FERRO GALVANIZADO, 4"", CONEXÃO ROSQUEADA, INSTALADO EM REDE DE ALIMENTAÇÃO PARA HIDRANTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2020";UN;335,05
103802;TUBO EM COBRE RÍGIDO, DN 15 MM, CLASSE E, SEM ISOLAMENTO, INSTALADO EM RAMAL E SUB-RAMAL DE GÁS COMBUSTÍVEL - FORNECIMENTO E INSTALAÇÃO. AF_04/2022;M;38,44
103803;TUBO EM COBRE RÍGIDO, DN 22 MM, CLASSE E, SEM ISOLAMENTO, INSTALADO EM RAMAL E SUB-RAMAL DE GÁS COMBUSTÍVEL - FORNECIMENTO E INSTALAÇÃO. AF_04/2022;M;66,08
103804;TUBO EM COBRE RÍGIDO, DN 28 MM, CLASSE E, SEM ISOLAMENTO, INSTALADO EM RAMAL E SUB-RAMAL DE GÁS COMBUSTÍVEL - FORNECIMENTO E INSTALAÇÃO. AF_04/2022;M;80,35
103835;TUBO EM COBRE RÍGIDO, DN 15 MM, CLASSE A, SEM ISOLAMENTO, INSTALADO EM RAMAL E SUB-RAMAL DE GÁS MEDICINAL - FORNECIMENTO E INSTALAÇÃO. AF_04/2022;M;60,02
103836;TUBO EM COBRE RÍGIDO, DN 22 MM, CLASSE A, SEM ISOLAMENTO, INSTALADO EM RAMAL E SUB-RAMAL DE GÁS MEDICINAL - FORNECIMENTO E INSTALAÇÃO. AF_04/2022;M;93,6
103837;TUBO EM COBRE RÍGIDO, DN 28 MM, CLASSE A, SEM ISOLAMENTO, INSTALADO EM RAMAL E SUB-RAMAL DE GÁS MEDICINAL - FORNECIMENTO E INSTALAÇÃO. AF_04/2022;M;118,13
103868;TUBO EM COBRE RÍGIDO, DN 15 MM, CLASSE E, SEM ISOLAMENTO, INSTALADO EM RAMAL E SUB-RAMAL DE AQUECIMENTO SOLAR - FORNECIMENTO E INSTALAÇÃO. AF_04/2022;M;46,92
103869;TUBO EM COBRE RÍGIDO, DN 22 MM, CLASSE E, SEM ISOLAMENTO, INSTALADO EM RAMAL E SUB-RAMAL DE AQUECIMENTO SOLAR - FORNECIMENTO E INSTALAÇÃO. AF_04/2022;M;72,03
103870;TUBO EM COBRE RÍGIDO, DN 28 MM, CLASSE E, SEM ISOLAMENTO, INSTALADO EM RAMAL E SUB-RAMAL DE AQUECIMENTO SOLAR - FORNECIMENTO E INSTALAÇÃO. AF_04/2022;M;88,8
103871;TUBO EM COBRE RÍGIDO, DN 15 MM, CLASSE E, COM ISOLAMENTO, INSTALADO EM RAMAL E SUB-RAMAL DE AQUECIMENTO SOLAR - FORNECIMENTO E INSTALAÇÃO. AF_04/2022;M;56,78
103872;TUBO EM COBRE RÍGIDO, DN 22 MM, CLASSE E, COM ISOLAMENTO, INSTALADO EM RAMAL E SUB-RAMAL DE AQUECIMENTO SOLAR - FORNECIMENTO E INSTALAÇÃO. AF_04/2022;M;117,61
103873;TUBO EM COBRE RÍGIDO, DN 28 MM, CLASSE E, COM ISOLAMENTO, INSTALADO EM RAMAL E SUB-RAMAL DE AQUECIMENTO SOLAR - FORNECIMENTO E INSTALAÇÃO. AF_04/2022;M;136,23
103978;TUBO, PVC, SOLDÁVEL, DN 40MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022;M;28,74
